  0.0,  5.0,  0.0,  0.0,  2.0,  6.9, 69.4,995.419420495,18.1084423065,59.263999939,  0.0,  0.0,820.109018994
  0.0,  5.0,  0.0,  1.0,  2.0,  7.2, 68.9,993.3, 19.8,57.1195789136,  0.0,  0.0,862.280196351
  0.0,  5.0,  0.0,  2.0,  2.0,  7.5, 68.7,988.8, 23.3,54.9751578883,  0.0,  0.0,874.635480013
  0.0,  5.0,  0.0,  3.0,  2.0,  7.8, 68.3,991.0, 21.6,52.830736863,  0.0,  0.0,897.95539074
  0.0,  5.0,  0.0,  4.0,  2.0,  8.1, 68.0,989.0, 23.1,50.6863158377,  0.0,  0.0,910.235377821
  0.0,  5.0,  0.0,  5.0,  2.0,  8.5, 67.8,977.4, 30.9,48.5418948123,  1.0,  0.0,909.945097552
  0.0,  5.0,  0.0,  6.0,  2.0,  8.8, 67.6,977.2, 31.0,46.397473787,  1.0,  0.0,916.388770951
  0.0,  5.0,  0.0,  7.0,  2.0,  9.2, 67.3,976.4, 31.5,44.2530527617,  1.0,  0.0,928.264464912
  0.0,  5.0,  0.0,  8.0,  2.0,  9.7, 66.8,977.4, 30.9,42.1086317364,  1.0,  0.0,957.542097591
  0.0,  5.0,  0.0,  9.0,  2.0, 10.2, 66.2,977.0, 31.1,39.964210711,  1.0,  0.0,1002.2881415
  0.0,  5.0,  0.0, 10.0,  2.0, 10.4, 65.6,975.7, 31.9,37.8197896857,  1.0,  0.0,1060.23662038
  0.0,  5.0,  0.0, 11.0,  2.0, 10.5, 65.1,973.8, 33.1,35.6753686604,  1.0,  0.0,1103.80778632
  0.0,  5.0,  0.0, 12.0,  2.0, 10.8, 64.5,972.1, 34.1,33.530947635,  1.0,  0.0,1123.21397853
  0.0,  5.0,  0.0, 13.0,  2.0, 10.9, 64.0,971.2, 34.7,31.3865266097,  1.0,  0.0,1066.5713066
  0.0,  5.0,  0.0, 14.0,  2.0, 11.0, 63.5,975.5, 32.1,29.2421055844,  1.0,  0.0,1009.93061289
  0.0,  5.0,  0.0, 15.0,  2.0, 11.1, 63.2,971.4, 34.6,27.0976845591,  1.0,  0.0,975.207713032
  0.0,  5.0,  0.0, 16.0,  2.0, 11.3, 62.6,969.6, 35.6,24.9532635337,  1.0,  0.0,905.858243657
  0.0,  5.0,  0.0, 17.0,  2.0, 11.5, 62.0,969.5, 35.7,22.8088425084,  1.0,  0.0,836.663824464
  0.0,  5.0,  0.0, 18.0,  2.0, 11.7, 61.3,960.0, 40.9,20.6644214831,  2.0,  0.0,756.638203157
  0.0,  5.0,  0.0, 19.0,  2.0, 11.7, 60.5,957.3, 42.4,18.5200004578,  2.0,  0.0,668.512704026
  0.0,  5.0,  0.0, 20.0,  2.0, 11.8, 59.8,963.0, 39.3,22.3329413919,  2.0,  0.0,589.939123414
  0.0,  5.0,  0.0, 21.0,  2.0, 11.8, 59.3,968.1, 36.4,26.145882326,  1.0,  0.0,534.978895265
  0.0,  5.0,  0.0, 22.0,  2.0, 11.7, 58.8,975.3, 32.1,29.9588232601,  1.0,  0.0,482.186146317
  0.0,  5.0,  0.0, 23.0,  2.0, 11.6, 58.3,980.3, 29.0,33.7717641943,  1.0,  0.0,430.378114347
  0.0,  5.0,  0.0, 24.0,  2.0, 11.5, 57.8,980.7, 28.7,37.5847051284,  0.0,  0.0,379.957817666
  0.0,  5.0,  0.0, 25.0,  2.0, 11.4, 57.6,983.3, 26.9,41.3976460625,  0.0,  0.0,362.586198605
  0.0,  5.0,  0.0, 26.0,  2.0, 11.2, 57.4,982.7, 27.4,45.2105869966,  0.0,  0.0,350.702260599
  0.0,  5.0,  0.0, 27.0,  2.0, 11.2, 57.3,982.7, 27.4,49.0235279308,  0.0,  0.0,340.675642414
  0.0,  5.0,  0.0, 28.0,  2.0, 11.4, 57.0,979.6, 29.4,52.8364688649,  1.0,  0.0,301.025774897
  0.0,  5.0,  0.0, 29.0,  2.0, 11.5, 56.6,979.5, 29.4,56.649409799,  1.0,  0.0,256.177500433
  0.0,  5.0,  0.0, 30.0,  2.0, 11.7, 56.2,981.9, 27.8,60.4623507331,  0.0,  0.0,206.483826571
  0.0,  5.0,  0.0, 31.0,  2.0, 11.7, 55.9,981.7, 27.9,64.2752916673,  0.0,  0.0,177.39840558
  0.0,  5.0,  0.0, 32.0,  2.0, 11.7, 55.6,984.1, 26.2,68.0882326014,  0.0,  0.0,150.069252435
  0.0,  5.0,  0.0, 33.0,  2.0, 11.9, 55.5,984.1, 26.2,71.9011735355,  0.0,  0.0,127.989655933
  0.0,  5.0,  0.0, 34.0,  2.0, 12.5, 55.3,985.1, 25.3,75.7141144696,  0.0,  0.0,84.2495155316
  0.0,  5.0,  0.0, 35.0,  2.0, 12.9, 55.1,992.0, 20.1,79.5270554038,  0.0,  0.0,72.8440461072
  0.0,  5.0,  0.0, 36.0,  2.0, 13.2, 55.1,995.3, 17.3,83.3399963379,  0.0,  0.0,94.6969581033
  1.0, 11.0,  0.0,  0.0,  2.0,  8.6, 83.4,993.948762889,20.3719978333,55.5600013733,  0.0,  0.0,210.309025008
  1.0, 11.0,  0.0,  1.0,  2.0,  8.8, 82.8,991.2, 22.6,55.5600013733,  0.0,  0.0,163.907986185
  1.0, 11.0,  0.0,  2.0,  2.0,  9.2, 82.5,986.3, 26.4,55.5600013733,  0.0,  0.0,149.698937257
  1.0, 11.0,  0.0,  3.0,  2.0,  9.6, 82.1,986.0, 26.7,55.5600013733,  0.0,  0.0,139.558825348
  1.0, 11.0,  0.0,  4.0,  2.0, 10.0, 81.5,993.9, 20.7,60.1900005341,  0.0,  0.0,109.789958976
  1.0, 11.0,  0.0,  5.0,  2.0, 10.4, 81.0,1004.5, 10.6,64.8199996948,  0.0,  0.0,104.853199996
  1.0, 10.0,  1.0,  0.0,  2.0, 15.9, 59.6,999.109807159,18.1084423065,92.5999984741,  0.0,  0.0,395.083405905
  1.0, 10.0,  1.0,  1.0,  2.0, 16.2, 60.0,996.2, 20.6,90.3775985718,  0.0,  0.0,392.623753243
  1.0, 10.0,  1.0,  2.0,  2.0, 16.6, 60.4,992.8, 23.2,88.1551986694,  0.0,  0.0,389.770033548
  1.0, 10.0,  1.0,  3.0,  2.0, 17.0, 60.8,991.1, 24.4,85.9327987671,  0.0,  0.0,396.797959182
  1.0, 10.0,  1.0,  4.0,  2.0, 17.5, 60.9,989.2, 25.8,83.7103988647,  0.0,  0.0,378.524172835
  1.0, 10.0,  1.0,  5.0,  2.0, 17.8, 60.6,982.6, 30.1,81.4879989624,  1.0,  0.0,334.267532007
  1.0, 10.0,  1.0,  6.0,  2.0, 18.1, 60.5,979.0, 32.4,79.2655990601,  1.0,  0.0,307.025680304
  1.0, 10.0,  1.0,  7.0,  2.0, 18.1, 60.3,982.3, 30.3,77.0431991577,  1.0,  0.0,290.919528515
  1.0, 10.0,  1.0,  8.0,  2.0, 17.9, 60.1,987.3, 27.1,74.8207992554,  0.0,  0.0,279.139663939
  1.0, 10.0,  1.0,  9.0,  2.0, 17.9, 59.9,992.3, 23.6,72.598399353,  0.0,  0.0,259.338536657
  1.0, 10.0,  1.0, 10.0,  2.0, 18.2, 59.9,995.5, 21.1,70.3759994507,  0.0,  0.0,245.406407308
  1.0, 10.0,  1.0, 11.0,  2.0, 18.5, 59.7,997.4, 19.6,68.1535995483,  0.0,  0.0,213.869230269
  1.0, 10.0,  1.0, 12.0,  2.0, 18.6, 59.8,996.0, 20.7,65.931199646,  0.0,  0.0,215.536203249
  1.0, 10.0,  1.0, 13.0,  2.0, 18.8, 59.9,996.5, 20.3,63.7087997437,  0.0,  0.0,204.581899103
  1.0, 10.0,  1.0, 14.0,  2.0, 18.9, 60.1,995.4, 21.2,61.4863998413,  0.0,  0.0,211.56988355
  1.0, 10.0,  1.0, 15.0,  2.0, 19.1, 60.4,991.9, 23.9,59.263999939,  0.0,  0.0,222.204273709
  1.0, 10.0,  1.0, 16.0,  2.0, 19.3, 60.4,984.0, 29.3,57.0416000366,  1.0,  0.0,209.054939168
  1.0, 10.0,  1.0, 17.0,  2.0, 19.6, 60.7,979.2, 32.2,54.8192001343,  1.0,  0.0,218.280413952
  1.0, 10.0,  1.0, 18.0,  2.0, 20.0, 60.9,977.0, 33.5,52.5968002319,  1.0,  0.0,222.977449683
  1.0, 10.0,  1.0, 19.0,  2.0, 20.5, 61.0,975.5, 34.4,50.3744003296,  1.0,  0.0,210.673821044
  1.0, 10.0,  1.0, 20.0,  2.0, 21.2, 61.1,978.7, 32.4,48.1520004272,  1.0,  0.0,180.688927082
  1.0, 10.0,  1.0, 21.0,  2.0, 22.1, 61.2,974.7, 34.7,45.9296005249,  1.0,  0.0,154.097674829
  1.0, 10.0,  1.0, 22.0,  2.0, 23.3, 61.5,967.1, 38.8,43.7072006226,  2.0,  0.0,191.739259597
  1.0, 10.0,  1.0, 23.0,  2.0, 24.3, 61.9,964.2, 40.2,41.4848007202,  2.0,  0.0,79.4489137021
  1.0, 10.0,  1.0, 24.0,  2.0, 25.2, 62.2,962.5, 41.1,39.2624008179,  2.0,  0.0,2.03925326062
  1.0, 10.0,  1.0, 25.0,  2.0, 26.0, 62.3,959.2, 42.9,37.0400009155,  2.0,  1.0,  0.0
  1.0, 10.0,  1.0, 26.0,  2.0, 26.8, 62.6,959.2,42.8781548019,44.9771434239,  2.0,  1.0,  0.0
  1.0, 10.0,  1.0, 27.0,  2.0, 27.0, 62.8,978.1,32.6074470807,52.9142859323,  1.0,  1.0,  0.0
