  0.0,  5.0,  0.0,  0.0,  2.0, 10.7, 81.4,992.312478871,18.1084423065,46.2999992371,  0.0,  0.0,160.409058298
  0.0,  5.0,  0.0,  1.0,  2.0, 10.8, 81.3,991.1, 19.1,46.0012896138,  0.0,  0.0,159.10479598
  0.0,  5.0,  0.0,  2.0,  2.0, 10.9, 81.5,990.3, 19.7,45.7025799905,  0.0,  0.0,182.936045354
  0.0,  5.0,  0.0,  3.0,  2.0, 11.2, 81.6,989.1, 20.6,45.4038703672,  0.0,  0.0,193.631932899
  0.0,  5.0,  0.0,  4.0,  2.0, 11.3, 81.6,989.0, 20.6,45.105160744,  0.0,  0.0,194.021719794
  0.0,  5.0,  0.0,  5.0,  2.0, 11.6, 81.6,987.2, 21.9,44.8064511207,  0.0,  0.0,186.710151456
  0.0,  5.0,  0.0,  6.0,  2.0, 12.0, 81.6,986.2, 22.5,44.5077414974,  0.0,  0.0,168.458519738
  0.0,  5.0,  0.0,  7.0,  2.0, 12.2, 81.6,982.5, 25.1,44.2090318741,  0.0,  0.0,162.076413647
  0.0,  5.0,  0.0,  8.0,  2.0, 12.6, 81.7,983.9, 24.1,43.9103222509,  0.0,  0.0,161.725157777
  0.0,  5.0,  0.0,  9.0,  2.0, 12.9, 81.8,983.7, 24.1,43.6116126276,  0.0,  0.0,166.959218345
  0.0,  5.0,  0.0, 10.0,  2.0, 12.9, 81.9,982.0, 25.4,43.3129030043,  0.0,  0.0,177.750137823
  0.0,  5.0,  0.0, 11.0,  2.0, 13.1, 81.8,978.8, 27.5,43.014193381,  0.0,  0.0,162.822965475
  0.0,  5.0,  0.0, 12.0,  2.0, 13.2, 81.8,977.9, 28.0,42.7154837578,  0.0,  0.0,161.808854186
  0.0,  5.0,  0.0, 13.0,  2.0, 13.4, 81.8,976.8, 28.7,42.4167741345,  0.0,  0.0,161.845039812
  0.0,  5.0,  0.0, 14.0,  2.0, 13.5, 81.7,976.8, 28.7,42.1180645112,  0.0,  0.0,151.60621419
  0.0,  5.0,  0.0, 15.0,  2.0, 13.8, 81.5,975.1, 29.7,41.8193548879,  1.0,  0.0,136.246533118
  0.0,  5.0,  0.0, 16.0,  2.0, 13.8, 81.4,973.7, 30.6,41.5206452647,  1.0,  0.0,125.666638968
  0.0,  5.0,  0.0, 17.0,  2.0, 13.6, 81.4,973.3, 30.9,41.2219356414,  1.0,  0.0,120.318305837
  0.0,  5.0,  0.0, 18.0,  2.0, 13.5, 81.5,971.4, 32.1,40.9232260181,  1.0,  0.0,129.552519038
  0.0,  5.0,  0.0, 19.0,  2.0, 13.6, 81.4,969.8, 33.0,40.6245163948,  1.0,  0.0,120.318305837
  0.0,  5.0,  0.0, 20.0,  2.0, 13.3, 81.4,970.1, 32.9,40.3258067716,  1.0,  0.0,117.110506811
  0.0,  5.0,  0.0, 21.0,  2.0, 13.2, 81.5,967.0, 34.8,40.0270971483,  1.0,  0.0,128.541606393
  0.0,  5.0,  0.0, 22.0,  2.0, 13.2, 81.6,964.5, 36.2,39.728387525,  1.0,  0.0,139.627045109
  0.0,  5.0,  0.0, 23.0,  2.0, 13.1, 81.7,959.9, 38.9,39.4296779017,  2.0,  0.0,151.804626934
  0.0,  5.0,  0.0, 24.0,  2.0, 13.0, 81.7,957.9, 40.0,39.1309682785,  2.0,  0.0,153.663326439
  0.0,  5.0,  0.0, 25.0,  2.0, 12.9, 81.6,953.8, 42.2,38.8322586552,  2.0,  0.0,145.502594929
  0.0,  5.0,  0.0, 26.0,  2.0, 13.1, 81.4,949.9, 44.2,38.5335490319,  3.0,  0.0,118.854294426
  0.0,  5.0,  0.0, 27.0,  2.0, 13.4, 81.6,947.6, 45.3,38.2348394086,  3.0,  0.0,139.63997187
  0.0,  5.0,  0.0, 28.0,  2.0, 13.8, 81.7,940.9, 48.6,37.9361297854,  3.0,  0.0,157.599255779
  0.0,  5.0,  0.0, 29.0,  2.0, 14.2, 81.7,936.2, 50.8,37.6374201621,  3.0,  0.0,166.937439379
  0.0,  5.0,  0.0, 30.0,  2.0, 14.7, 81.7,931.1, 53.1,37.3387105388,  4.0,  0.0,139.345101035
  0.0,  5.0,  0.0, 31.0,  2.0, 15.0, 81.6,920.7, 57.8,37.0400009155,  4.0,  0.0,105.552190793
  0.0,  5.0,  0.0, 32.0,  2.0, 15.5, 81.6,922.9, 56.7,39.9337506294,  4.0,  0.0,69.5272857566
  0.0,  5.0,  0.0, 33.0,  2.0, 15.6, 81.7,925.0, 55.8,42.8275003433,  4.0,  0.0,73.5678960332
  0.0,  5.0,  0.0, 34.0,  2.0, 15.9, 81.8,930.6, 53.1,45.7212500572,  4.0,  0.0,46.1477209786
  0.0,  5.0,  0.0, 35.0,  2.0, 16.0, 82.2,929.1, 53.9,48.6149997711,  4.0,  0.0,51.4606366442
  0.0,  5.0,  0.0, 36.0,  2.0, 16.3, 82.7,922.8, 56.8,51.508749485,  4.0,  0.0,52.4644907826
  0.0,  5.0,  0.0, 37.0,  2.0, 16.4, 82.9,921.4, 57.4,54.4024991989,  4.0,  0.0,67.2340809903
  0.0,  5.0,  0.0, 38.0,  2.0, 16.6, 83.2,925.5, 55.6,57.2962489128,  4.0,  0.0,94.2077079218
  0.0,  5.0,  0.0, 39.0,  2.0, 17.2, 83.4,927.7, 54.4,60.1899986267,  4.0,  0.0,47.9908265231
  0.0,  5.0,  0.0, 40.0,  2.0, 17.8, 83.5,925.4, 55.4,63.0837483406,  4.0,  0.0,9.54364376498
  0.0,  5.0,  0.0, 41.0,  2.0, 18.5, 83.9,924.0, 55.9,65.9774980545,  4.0,  1.0,  0.0
  0.0,  5.0,  0.0, 42.0,  2.0, 19.0, 84.2,924.0,55.9227486689,68.8712477684,  4.0,  1.0,  0.0
  0.0,  5.0,  0.0, 43.0,  2.0, 19.5, 84.5,951.7,42.3847274518,71.7649974823,  2.0,  1.0,  0.0
  0.0,  5.0,  0.0, 44.0,  2.0, 19.9, 84.3,967.9,33.2869965299,74.6587471962,  1.0,  1.0,  0.0
  0.0,  5.0,  0.0, 45.0,  2.0, 20.4, 84.2,979.3,25.9670643805,77.5524969101,  0.0,  1.0,  0.0
  0.0,  5.0,  0.0, 46.0,  2.0, 21.1, 84.2,989.3,18.4803007948,80.446246624,  0.0,  1.0,  0.0
  0.0,  5.0,  0.0, 47.0,  2.0, 21.7, 84.6,997.7,10.5236393212,83.3399963379,  0.0,  1.0,  0.0
